class,symbol,tissue_type,TPM,organ,kinase_percentile
Dark,RIOK3,Brain - Caudate (basal ganglia),8.9705,brain,59
Dark,RIOK3,Brain - Cerebellar Hemisphere,33.85,cerebellar_hemisphere,75
Dark,RIOK3,Brain - Cerebellum,25.23,cerebellum,66
Dark,RIOK3,Brain - Cortex,10.52,prefrontal_cortex,56.99999999999999
Dark,RIOK3,Brain - Frontal Cortex (BA9),14.72,frontal_cortex,65
Dark,RIOK3,Brain - Hippocampus,10.21,hippocampus,68
Dark,RIOK3,Brain - Hypothalamus,13.93,brain,72
Dark,RIOK3,Brain - Nucleus accumbens (basal ganglia),9.816,brain,60
Dark,RIOK3,Brain - Putamen (basal ganglia),8.2135,brain,63
Dark,RIOK3,Brain - Spinal cord (cervical c-1),28.17,spinal_cord,87
Dark,RIOK3,Brain - Substantia nigra,12.795,brain,75
Dark,RIOK3,Breast - Mammary Tissue,40.485,breast,85
Dark,RIOK3,Cervix - Ectocervix,46.405,ectocervix,84
Dark,RIOK3,Cervix - Endocervix,47.84,uterine_cervix,84
Dark,RIOK3,Colon - Sigmoid,31.47,colon,79
Dark,RIOK3,Colon - Transverse,38.48,colon,88
Dark,RIOK3,Esophagus - Gastroesophageal Junction,33.83,esophagus,82
Dark,RIOK3,Esophagus - Mucosa,96.12,esophagus,96
Dark,RIOK3,Esophagus - Muscularis,32.605,esophagus,82
Dark,RIOK3,Fallopian Tube,40.08,fallopian_tube,82
Dark,RIOK3,Heart - Atrial Appendage,21.02,heart,84
Dark,RIOK3,Heart - Left Ventricle,14.99,heart,83
Dark,RIOK3,Kidney - Cortex,17.62,kidney,81
Dark,RIOK3,Liver,25.34,liver,92
Dark,RIOK3,Lung,50.24,lung,85
Dark,RIOK3,Minor Salivary Gland,44.58,salivary_gland,91
Dark,RIOK3,Muscle - Skeletal,45.5,skeletal_muscle,91
Dark,RIOK3,Nerve - Tibial,47.035,nerve,85
Dark,RIOK3,Ovary,38.43,ovary,81
Dark,RIOK3,Pancreas,18.985,pancreas,89
Dark,RIOK3,Pituitary,31.26,pituitary_gland,81
Dark,RIOK3,Prostate,37.355,prostate,83
Dark,RIOK3,Skin - Not Sun Exposed (Suprapubic),59,skin,91
Dark,RIOK3,Skin - Sun Exposed (Lower leg),60.75,skin,90
Dark,RIOK3,Small Intestine - Terminal Ileum,45.02,small_intestine,91
Dark,RIOK3,Spleen,34.3,spleen,75
Dark,RIOK3,Stomach,26.57,stomach,85
Dark,RIOK3,Testis,45.35,testis,84
Dark,RIOK3,Thyroid,42.625,thyroid_gland,84
Dark,RIOK3,Uterus,42.19,uterus,79
Dark,RIOK3,Vagina,78.01,vagina,94
Dark,RIOK3,Whole Blood,41.38,NA,87
Light,PIK3C3,Adipose - Subcutaneous,7.61,adipose_tissue,39
Light,PIK3C3,Adipose - Visceral (Omentum),6.024,adipose_tissue,36
Light,PIK3C3,Adrenal Gland,6.553,adrenal_gland,43
Light,PIK3C3,Artery - Aorta,7.423,aorta,40
Light,PIK3C3,Artery - Coronary,7.122,coronary_artery,38
Light,PIK3C3,Artery - Tibial,9.335,NA,44
Light,PIK3C3,Bladder,7.889,urinary_bladder,34
Light,PIK3C3,Brain - Amygdala,3.7705,amygdala,38
Light,PIK3C3,Brain - Anterior cingulate cortex (BA24),4.387,brain,40
Light,PIK3C3,Brain - Caudate (basal ganglia),4.9225,brain,40
Light,PIK3C3,Brain - Cerebellar Hemisphere,16.655,cerebellar_hemisphere,52
Light,PIK3C3,Brain - Cerebellum,12.94,cerebellum,47
Light,PIK3C3,Brain - Cortex,5.4435,prefrontal_cortex,40
Light,PIK3C3,Brain - Frontal Cortex (BA9),6.603,frontal_cortex,42
Light,PIK3C3,Brain - Hippocampus,3.963,hippocampus,38
Light,PIK3C3,Brain - Hypothalamus,4.568,brain,37
Light,PIK3C3,Brain - Nucleus accumbens (basal ganglia),5.426,brain,40
Light,PIK3C3,Brain - Putamen (basal ganglia),3.999,brain,39
Light,PIK3C3,Brain - Spinal cord (cervical c-1),7.018,spinal_cord,48
Light,PIK3C3,Brain - Substantia nigra,3.9355,brain,37
Light,PIK3C3,Breast - Mammary Tissue,7.3655,breast,38
Light,PIK3C3,Cervix - Ectocervix,7.626,ectocervix,35
Light,PIK3C3,Cervix - Endocervix,9.758,uterine_cervix,40
Light,PIK3C3,Colon - Sigmoid,6.579,colon,37
Light,PIK3C3,Colon - Transverse,4.749,colon,30
Light,PIK3C3,Esophagus - Gastroesophageal Junction,6.859,esophagus,39
Light,PIK3C3,Esophagus - Mucosa,4.847,esophagus,33
Light,PIK3C3,Esophagus - Muscularis,6.7145,esophagus,39
Light,PIK3C3,Fallopian Tube,8.529,fallopian_tube,38
Light,PIK3C3,Heart - Atrial Appendage,2.965,heart,34
Light,PIK3C3,Heart - Left Ventricle,1.973,heart,37
Light,PIK3C3,Kidney - Cortex,3.143,kidney,33
Light,PIK3C3,Liver,1.988,liver,39
Light,PIK3C3,Lung,6.687,lung,30
Light,PIK3C3,Minor Salivary Gland,6.081,salivary_gland,36
Light,PIK3C3,Muscle - Skeletal,3.403,skeletal_muscle,46
Light,PIK3C3,Nerve - Tibial,10.675,nerve,41
Light,PIK3C3,Ovary,9.612,ovary,43
Light,PIK3C3,Pancreas,2.1545,pancreas,32
Light,PIK3C3,Pituitary,6.787,pituitary_gland,37
Light,PIK3C3,Prostate,6.3655,prostate,32
Light,PIK3C3,Skin - Not Sun Exposed (Suprapubic),6.663,skin,39
Light,PIK3C3,Skin - Sun Exposed (Lower leg),7.262,skin,40
Light,PIK3C3,Small Intestine - Terminal Ileum,5.547,small_intestine,31
Light,PIK3C3,Spleen,6.7535,spleen,35
Light,PIK3C3,Stomach,4.299,stomach,33
Light,PIK3C3,Testis,8.781,testis,35
Light,PIK3C3,Thyroid,8.317,thyroid_gland,35
Light,PIK3C3,Uterus,9.468,uterus,39
Light,PIK3C3,Vagina,7.093,vagina,33
Light,PIK3C3,Whole Blood,3.446,NA,51
Dark,MAPK4,Adipose - Subcutaneous,0.5166,adipose_tissue,14.000000000000002
Dark,MAPK4,Adipose - Visceral (Omentum),0.22,adipose_tissue,9
Dark,MAPK4,Adrenal Gland,18.19,adrenal_gland,74
Dark,MAPK4,Artery - Aorta,2.978,aorta,27
Dark,MAPK4,Artery - Coronary,6.161,coronary_artery,34
Dark,MAPK4,Artery - Tibial,13.59,NA,53
Dark,MAPK4,Bladder,5.138,urinary_bladder,28.999999999999996
Dark,MAPK4,Brain - Amygdala,22.355,amygdala,87
Dark,MAPK4,Brain - Anterior cingulate cortex (BA24),22.76,brain,82
Dark,MAPK4,Brain - Caudate (basal ganglia),53.255,brain,96
Dark,MAPK4,Brain - Cerebellar Hemisphere,31.645,cerebellar_hemisphere,73
Dark,MAPK4,Brain - Cerebellum,34.67,cerebellum,77
Dark,MAPK4,Brain - Cortex,29.445,prefrontal_cortex,81
Dark,MAPK4,Brain - Frontal Cortex (BA9),28.02,frontal_cortex,79
Dark,MAPK4,Brain - Hippocampus,12.43,hippocampus,73
Dark,MAPK4,Brain - Hypothalamus,22,brain,83
Dark,MAPK4,Brain - Nucleus accumbens (basal ganglia),49.63,brain,94
Dark,MAPK4,Brain - Putamen (basal ganglia),37.385,brain,95
Dark,MAPK4,Brain - Spinal cord (cervical c-1),9.277,spinal_cord,56.99999999999999
Dark,MAPK4,Brain - Substantia nigra,22.53,brain,87
Dark,MAPK4,Breast - Mammary Tissue,0.6674,breast,13
Dark,MAPK4,Cervix - Ectocervix,1.804,ectocervix,21
Dark,MAPK4,Cervix - Endocervix,1.685,uterine_cervix,18
Dark,MAPK4,Colon - Sigmoid,7.582,colon,40
Dark,MAPK4,Colon - Transverse,2.1985,colon,20
Dark,MAPK4,Esophagus - Gastroesophageal Junction,3.9595,esophagus,30
Dark,MAPK4,Esophagus - Mucosa,0.5315,esophagus,14.000000000000002
Dark,MAPK4,Esophagus - Muscularis,3.899,esophagus,31
Dark,MAPK4,Fallopian Tube,1.724,fallopian_tube,18
Dark,MAPK4,Heart - Atrial Appendage,12.49,heart,73
Dark,MAPK4,Heart - Left Ventricle,7.242,heart,68
Dark,MAPK4,Kidney - Cortex,2.174,kidney,27
Dark,MAPK4,Liver,0.5787,liver,24
Dark,MAPK4,Lung,2.26,lung,20
Dark,MAPK4,Minor Salivary Gland,0.9534,salivary_gland,15
Dark,MAPK4,Muscle - Skeletal,0.67545,skeletal_muscle,26
Dark,MAPK4,Nerve - Tibial,2.319,nerve,21
Dark,MAPK4,Ovary,2.015,ovary,24
Dark,MAPK4,Pancreas,0.31295,pancreas,14.000000000000002
Dark,MAPK4,Pituitary,5.958,pituitary_gland,33
Dark,MAPK4,Prostate,5.5455,prostate,30
Dark,MAPK4,Skin - Not Sun Exposed (Suprapubic),0.9932,skin,15
Dark,MAPK4,Skin - Sun Exposed (Lower leg),1.305,skin,17
Dark,MAPK4,Small Intestine - Terminal Ileum,0.4381,small_intestine,9
Dark,MAPK4,Spleen,0.081765,spleen,6
Dark,MAPK4,Stomach,0.403,stomach,9
Dark,MAPK4,Testis,3.367,testis,18
Dark,MAPK4,Thyroid,4.2985,thyroid_gland,26
Dark,MAPK4,Uterus,1.009,uterus,16
Dark,MAPK4,Vagina,1.023,vagina,13
Dark,MAPK4,Whole Blood,0.02424,NA,9
Dark,ALPK2,Adipose - Subcutaneous,0.9485,adipose_tissue,19
Dark,ALPK2,Adipose - Visceral (Omentum),0.07824,adipose_tissue,5
Dark,ALPK2,Adrenal Gland,0.016495,adrenal_gland,3
Dark,ALPK2,Artery - Aorta,0.05184,aorta,4
Dark,ALPK2,Artery - Coronary,0.1038,coronary_artery,5
Dark,ALPK2,Artery - Tibial,0.02674,NA,3
Dark,ALPK2,Bladder,0.2325,urinary_bladder,7.000000000000001
Dark,ALPK2,Brain - Amygdala,0.0237,amygdala,2
Dark,ALPK2,Brain - Anterior cingulate cortex (BA24),0.04812,brain,4
Dark,ALPK2,Brain - Caudate (basal ganglia),0.010575,brain,1
Dark,ALPK2,Brain - Cerebellar Hemisphere,0.02125,cerebellar_hemisphere,2
Dark,ALPK2,Brain - Cerebellum,0.02015,cerebellum,1
Dark,ALPK2,Brain - Cortex,0.03158,prefrontal_cortex,2
Dark,ALPK2,Brain - Frontal Cortex (BA9),0.02759,frontal_cortex,2
Dark,ALPK2,Brain - Hippocampus,0.04278,hippocampus,3
Dark,ALPK2,Brain - Hypothalamus,0.0256,brain,2
Dark,ALPK2,Brain - Nucleus accumbens (basal ganglia),0.01215,brain,2
Dark,ALPK2,Brain - Putamen (basal ganglia),0.0085215,brain,2
Dark,ALPK2,Brain - Spinal cord (cervical c-1),0.02484,spinal_cord,2
Dark,ALPK2,Brain - Substantia nigra,0.0126,brain,1
Dark,ALPK2,Breast - Mammary Tissue,0.167,breast,6
Dark,ALPK2,Cervix - Ectocervix,0.099025,ectocervix,5
Dark,ALPK2,Cervix - Endocervix,0.05892,uterine_cervix,2
Dark,ALPK2,Colon - Sigmoid,0.2897,colon,9
Dark,ALPK2,Colon - Transverse,0.12175,colon,5
Dark,ALPK2,Esophagus - Gastroesophageal Junction,0.03127,esophagus,2
Dark,ALPK2,Esophagus - Mucosa,0.08112,esophagus,5
Dark,ALPK2,Esophagus - Muscularis,0.03485,esophagus,3
Dark,ALPK2,Fallopian Tube,0.07693,fallopian_tube,3
Dark,ALPK2,Heart - Atrial Appendage,34.65,heart,92
Dark,ALPK2,Heart - Left Ventricle,23.62,heart,91
Dark,ALPK2,Kidney - Cortex,8.25,kidney,59
Dark,ALPK2,Liver,2.095,liver,40
Dark,ALPK2,Lung,0.122,lung,4
Dark,ALPK2,Minor Salivary Gland,0.0776,salivary_gland,3
Dark,ALPK2,Muscle - Skeletal,23.225,skeletal_muscle,84
Dark,ALPK2,Nerve - Tibial,0.052885,nerve,3
Dark,ALPK2,Ovary,0.05237,ovary,4
Dark,ALPK2,Pancreas,0.03695,pancreas,3
Dark,ALPK2,Pituitary,0.06604,pituitary_gland,2
Dark,ALPK2,Prostate,0.15325,prostate,5
Dark,ALPK2,Skin - Not Sun Exposed (Suprapubic),0.233,skin,8
Dark,ALPK2,Skin - Sun Exposed (Lower leg),0.4715,skin,11
Dark,ALPK2,Small Intestine - Terminal Ileum,0.3943,small_intestine,9
Dark,ALPK2,Spleen,0.4781,spleen,12
Dark,ALPK2,Stomach,0.3108,stomach,8
Dark,ALPK2,Testis,3.206,testis,17
Dark,ALPK2,Thyroid,0.038695,thyroid_gland,2
Dark,ALPK2,Uterus,0.07167,uterus,4
Dark,ALPK2,Vagina,0.1421,vagina,5
Dark,ALPK2,Whole Blood,0.05232,NA,13
Light,STK11,Adipose - Subcutaneous,43.535,adipose_tissue,85
Light,STK11,Adipose - Visceral (Omentum),37.67,adipose_tissue,85
Light,STK11,Adrenal Gland,43.765,adrenal_gland,91
Light,STK11,Artery - Aorta,49.66,aorta,88
Light,STK11,Artery - Coronary,44.93,coronary_artery,87
Light,STK11,Artery - Tibial,51.54,NA,87
Light,STK11,Bladder,55.63,urinary_bladder,88
Light,STK11,Brain - Amygdala,25.04,amygdala,89
Light,STK11,Brain - Anterior cingulate cortex (BA24),32.2,brain,88
Light,STK11,Brain - Caudate (basal ganglia),24.4,brain,85
Light,STK11,Brain - Cerebellar Hemisphere,80.74,cerebellar_hemisphere,90
Light,STK11,Brain - Cerebellum,76.89,cerebellum,89
Light,STK11,Brain - Cortex,37.895,prefrontal_cortex,85
Light,STK11,Brain - Frontal Cortex (BA9),38.61,frontal_cortex,85
Light,STK11,Brain - Hippocampus,23.86,hippocampus,88
Light,STK11,Brain - Hypothalamus,24.82,brain,87
Light,STK11,Brain - Nucleus accumbens (basal ganglia),27.03,brain,84
Light,STK11,Brain - Putamen (basal ganglia),20.97,brain,85
Light,STK11,Brain - Spinal cord (cervical c-1),21.46,spinal_cord,82
Light,STK11,Brain - Substantia nigra,21.185,brain,86
Light,STK11,Breast - Mammary Tissue,44.125,breast,87
Light,STK11,Cervix - Ectocervix,55.395,ectocervix,88
Light,STK11,Cervix - Endocervix,66.95,uterine_cervix,90
Light,STK11,Colon - Sigmoid,47.48,colon,88
Light,STK11,Colon - Transverse,42.855,colon,91
Light,STK11,Esophagus - Gastroesophageal Junction,42.35,esophagus,87
Light,STK11,Esophagus - Mucosa,41.05,esophagus,87
Light,STK11,Esophagus - Muscularis,40.53,esophagus,86
Light,STK11,Fallopian Tube,48.33,fallopian_tube,87
Light,STK11,Heart - Atrial Appendage,28.27,heart,88
Light,STK11,Heart - Left Ventricle,21.56,heart,89
Light,STK11,Kidney - Cortex,27.54,kidney,88
Light,STK11,Liver,22.21,liver,90
Light,STK11,Lung,42.99,lung,81
Light,STK11,Minor Salivary Gland,35.18,salivary_gland,87
Light,STK11,Muscle - Skeletal,61.455,skeletal_muscle,94
Light,STK11,Nerve - Tibial,55.225,nerve,88
Light,STK11,Ovary,56.65,ovary,88
Light,STK11,Pancreas,16.435,pancreas,87
Light,STK11,Pituitary,52.12,pituitary_gland,90
Light,STK11,Prostate,56.99,prostate,90
Light,STK11,Skin - Not Sun Exposed (Suprapubic),47.29,skin,87
Light,STK11,Skin - Sun Exposed (Lower leg),50.18,skin,87
Light,STK11,Small Intestine - Terminal Ileum,41.78,small_intestine,90
Light,STK11,Spleen,61.19,spleen,87
Light,STK11,Stomach,36.81,stomach,91
Light,STK11,Testis,183.4,testis,99
Light,STK11,Thyroid,55.065,thyroid_gland,89
Light,STK11,Uterus,62.57,uterus,89
Light,STK11,Vagina,50.87,vagina,86
Light,STK11,Whole Blood,36.75,NA,86
Dark,CSNK1G2,Adipose - Subcutaneous,48.94,adipose_tissue,88
Dark,CSNK1G2,Adipose - Visceral (Omentum),44.49,adipose_tissue,89
Dark,CSNK1G2,Adrenal Gland,48.95,adrenal_gland,92
Dark,CSNK1G2,Artery - Aorta,48.17,aorta,87
Dark,CSNK1G2,Artery - Coronary,46.27,coronary_artery,88
Dark,CSNK1G2,Artery - Tibial,41.57,NA,84
Dark,CSNK1G2,Bladder,47.41,urinary_bladder,85
Dark,CSNK1G2,Brain - Amygdala,33.675,amygdala,92
Dark,CSNK1G2,Brain - Anterior cingulate cortex (BA24),42.14,brain,91
Dark,CSNK1G2,Brain - Caudate (basal ganglia),22.33,brain,84
Dark,CSNK1G2,Brain - Cerebellar Hemisphere,82.755,cerebellar_hemisphere,91
Dark,CSNK1G2,Brain - Cerebellum,90.42,cerebellum,92
Dark,CSNK1G2,Brain - Cortex,50.18,prefrontal_cortex,90
Dark,CSNK1G2,Brain - Frontal Cortex (BA9),45.79,frontal_cortex,87
Dark,CSNK1G2,Brain - Hippocampus,33.5,hippocampus,92
Dark,CSNK1G2,Brain - Hypothalamus,33.55,brain,91
Dark,CSNK1G2,Brain - Nucleus accumbens (basal ganglia),30.14,brain,87
Dark,CSNK1G2,Brain - Putamen (basal ganglia),20.875,brain,85
Dark,CSNK1G2,Brain - Spinal cord (cervical c-1),28.78,spinal_cord,87
Dark,CSNK1G2,Brain - Substantia nigra,26.625,brain,90
Dark,CSNK1G2,Breast - Mammary Tissue,53.305,breast,92
Dark,CSNK1G2,Cervix - Ectocervix,57.115,ectocervix,89
Dark,CSNK1G2,Cervix - Endocervix,54.08,uterine_cervix,87
Dark,CSNK1G2,Colon - Sigmoid,41.95,colon,86
Dark,CSNK1G2,Colon - Transverse,38.865,colon,89
Dark,CSNK1G2,Esophagus - Gastroesophageal Junction,41.17,esophagus,87
Dark,CSNK1G2,Esophagus - Mucosa,51.6,esophagus,91
Dark,CSNK1G2,Esophagus - Muscularis,41.215,esophagus,86
Dark,CSNK1G2,Fallopian Tube,66.05,fallopian_tube,91
Dark,CSNK1G2,Heart - Atrial Appendage,20.85,heart,84
Dark,CSNK1G2,Heart - Left Ventricle,13.28,heart,81
Dark,CSNK1G2,Kidney - Cortex,35.13,kidney,93
Dark,CSNK1G2,Liver,19.78,liver,89
Dark,CSNK1G2,Lung,69,lung,92
Dark,CSNK1G2,Minor Salivary Gland,42.58,salivary_gland,90
Dark,CSNK1G2,Muscle - Skeletal,21.8,skeletal_muscle,83
Dark,CSNK1G2,Nerve - Tibial,61.21,nerve,90
Dark,CSNK1G2,Ovary,59.85,ovary,90
Dark,CSNK1G2,Pancreas,20.245,pancreas,90
Dark,CSNK1G2,Pituitary,71.91,pituitary_gland,95
Dark,CSNK1G2,Prostate,61.27,prostate,92
Dark,CSNK1G2,Skin - Not Sun Exposed (Suprapubic),54.23,skin,89
Dark,CSNK1G2,Skin - Sun Exposed (Lower leg),55.1,skin,89
Dark,CSNK1G2,Small Intestine - Terminal Ileum,48.51,small_intestine,92
Dark,CSNK1G2,Spleen,94.915,spleen,93
Dark,CSNK1G2,Stomach,35.52,stomach,91
Dark,CSNK1G2,Testis,195.4,testis,99
Dark,CSNK1G2,Thyroid,58.385,thyroid_gland,90
Dark,CSNK1G2,Uterus,59.24,uterus,88
Dark,CSNK1G2,Vagina,53.22,vagina,87
Dark,CSNK1G2,Whole Blood,72.2,NA,94
Dark,MKNK2,Adipose - Subcutaneous,132.9,adipose_tissue,99
Dark,MKNK2,Adipose - Visceral (Omentum),129.8,adipose_tissue,99
Dark,MKNK2,Adrenal Gland,90.815,adrenal_gland,98
Dark,MKNK2,Artery - Aorta,83.89,aorta,95
Dark,MKNK2,Artery - Coronary,115.2,coronary_artery,97
Dark,MKNK2,Artery - Tibial,111.5,NA,97
Dark,MKNK2,Bladder,156,urinary_bladder,99
Dark,MKNK2,Brain - Amygdala,21.305,amygdala,86
Dark,MKNK2,Brain - Anterior cingulate cortex (BA24),23.37,brain,83
Dark,MKNK2,Brain - Caudate (basal ganglia),26.7,brain,87
Dark,MKNK2,Brain - Cerebellar Hemisphere,128.9,cerebellar_hemisphere,96
Dark,MKNK2,Brain - Cerebellum,137.6,cerebellum,96
Dark,MKNK2,Brain - Cortex,32.425,prefrontal_cortex,83
Dark,MKNK2,Brain - Frontal Cortex (BA9),28.78,frontal_cortex,80
Dark,MKNK2,Brain - Hippocampus,22.81,hippocampus,87
Dark,MKNK2,Brain - Hypothalamus,23.61,brain,86
Dark,MKNK2,Brain - Nucleus accumbens (basal ganglia),25.9,brain,83
Dark,MKNK2,Brain - Putamen (basal ganglia),21.715,brain,86
Dark,MKNK2,Brain - Spinal cord (cervical c-1),27.54,spinal_cord,86
Dark,MKNK2,Brain - Substantia nigra,24.11,brain,89
Dark,MKNK2,Breast - Mammary Tissue,126.25,breast,99
Dark,MKNK2,Cervix - Ectocervix,108.65,ectocervix,97
Dark,MKNK2,Cervix - Endocervix,111.7,uterine_cervix,97
Dark,MKNK2,Colon - Sigmoid,135.8,colon,98
Dark,MKNK2,Colon - Transverse,104.3,colon,99
Dark,MKNK2,Esophagus - Gastroesophageal Junction,137.25,esophagus,98
Dark,MKNK2,Esophagus - Mucosa,277.7,esophagus,100
Dark,MKNK2,Esophagus - Muscularis,138.25,esophagus,98
Dark,MKNK2,Fallopian Tube,124.5,fallopian_tube,98
Dark,MKNK2,Heart - Atrial Appendage,52.64,heart,96
Dark,MKNK2,Heart - Left Ventricle,56.13,heart,97
Dark,MKNK2,Kidney - Cortex,61.19,kidney,98
Dark,MKNK2,Liver,56.96,liver,99
Dark,MKNK2,Lung,203.1,lung,99
Dark,MKNK2,Minor Salivary Gland,178.7,salivary_gland,100
Dark,MKNK2,Muscle - Skeletal,771.9,skeletal_muscle,100
Dark,MKNK2,Nerve - Tibial,145.05,nerve,98
Dark,MKNK2,Ovary,88.1,ovary,94
Dark,MKNK2,Pancreas,120.35,pancreas,100
Dark,MKNK2,Pituitary,117.7,pituitary_gland,99
Dark,MKNK2,Prostate,126.3,prostate,98
Dark,MKNK2,Skin - Not Sun Exposed (Suprapubic),181.9,skin,99
Dark,MKNK2,Skin - Sun Exposed (Lower leg),188.1,skin,99
Dark,MKNK2,Small Intestine - Terminal Ileum,105,small_intestine,99
Dark,MKNK2,Spleen,183.45,spleen,99
Dark,MKNK2,Stomach,108.45,stomach,99
Dark,MKNK2,Testis,70.8,testis,93
Dark,MKNK2,Thyroid,155.3,thyroid_gland,99
Dark,MKNK2,Uterus,92.78,uterus,94
Dark,MKNK2,Vagina,160.9,vagina,99
Dark,MKNK2,Whole Blood,154.6,NA,99
Dark,PIP5K1C,Adipose - Subcutaneous,31.405,adipose_tissue,77
Dark,PIP5K1C,Adipose - Visceral (Omentum),26.83,adipose_tissue,77
Dark,PIP5K1C,Adrenal Gland,17.73,adrenal_gland,74
Dark,PIP5K1C,Artery - Aorta,70.08,aorta,92
Dark,PIP5K1C,Artery - Coronary,49.73,coronary_artery,89
Dark,PIP5K1C,Artery - Tibial,66.78,NA,91
Dark,PIP5K1C,Bladder,61.11,urinary_bladder,91
Dark,PIP5K1C,Brain - Amygdala,32.195,amygdala,91
Dark,PIP5K1C,Brain - Anterior cingulate cortex (BA24),49.18,brain,93
Dark,PIP5K1C,Brain - Caudate (basal ganglia),26.7,brain,87
Dark,PIP5K1C,Brain - Cerebellar Hemisphere,184.1,cerebellar_hemisphere,99
Dark,PIP5K1C,Brain - Cerebellum,196.5,cerebellum,99
Dark,PIP5K1C,Brain - Cortex,83.62,prefrontal_cortex,95
Dark,PIP5K1C,Brain - Frontal Cortex (BA9),74.41,frontal_cortex,94
Dark,PIP5K1C,Brain - Hippocampus,34.36,hippocampus,92
Dark,PIP5K1C,Brain - Hypothalamus,23.28,brain,85
Dark,PIP5K1C,Brain - Nucleus accumbens (basal ganglia),28.21,brain,85
Dark,PIP5K1C,Brain - Putamen (basal ganglia),23.02,brain,88
Dark,PIP5K1C,Brain - Spinal cord (cervical c-1),14.45,spinal_cord,71
Dark,PIP5K1C,Brain - Substantia nigra,19.13,brain,84
Dark,PIP5K1C,Breast - Mammary Tissue,28.16,breast,76
Dark,PIP5K1C,Cervix - Ectocervix,47.73,ectocervix,84
Dark,PIP5K1C,Cervix - Endocervix,40.26,uterine_cervix,79
Dark,PIP5K1C,Colon - Sigmoid,88.52,colon,96
Dark,PIP5K1C,Colon - Transverse,34.31,colon,86
Dark,PIP5K1C,Esophagus - Gastroesophageal Junction,79.765,esophagus,95
Dark,PIP5K1C,Esophagus - Mucosa,23.32,esophagus,76
Dark,PIP5K1C,Esophagus - Muscularis,85.15,esophagus,95
Dark,PIP5K1C,Fallopian Tube,49.3,fallopian_tube,87
Dark,PIP5K1C,Heart - Atrial Appendage,19.94,heart,83
Dark,PIP5K1C,Heart - Left Ventricle,14.34,heart,82
Dark,PIP5K1C,Kidney - Cortex,14.11,kidney,74
Dark,PIP5K1C,Liver,4.78,liver,55.00000000000001
Dark,PIP5K1C,Lung,34.44,lung,76
Dark,PIP5K1C,Minor Salivary Gland,22.62,salivary_gland,76
Dark,PIP5K1C,Muscle - Skeletal,10.96,skeletal_muscle,70
Dark,PIP5K1C,Nerve - Tibial,34.515,nerve,75
Dark,PIP5K1C,Ovary,35.2,ovary,78
Dark,PIP5K1C,Pancreas,9.8955,pancreas,76
Dark,PIP5K1C,Pituitary,31.08,pituitary_gland,81
Dark,PIP5K1C,Prostate,51.61,prostate,88
Dark,PIP5K1C,Skin - Not Sun Exposed (Suprapubic),20.24,skin,68
Dark,PIP5K1C,Skin - Sun Exposed (Lower leg),21.84,skin,69
Dark,PIP5K1C,Small Intestine - Terminal Ileum,23.36,small_intestine,75
Dark,PIP5K1C,Spleen,33.86,spleen,75
Dark,PIP5K1C,Stomach,21.08,stomach,80
Dark,PIP5K1C,Testis,116.9,testis,97
Dark,PIP5K1C,Thyroid,37.53,thyroid_gland,80
Dark,PIP5K1C,Uterus,67.21,uterus,90
Dark,PIP5K1C,Vagina,37.9,vagina,80
Dark,PIP5K1C,Whole Blood,10.62,NA,69
Light,MATK,Adipose - Subcutaneous,1.862,adipose_tissue,23
Light,MATK,Adipose - Visceral (Omentum),1.497,adipose_tissue,22
Light,MATK,Adrenal Gland,0.5483,adrenal_gland,15
Light,MATK,Artery - Aorta,0.9297,aorta,18
Light,MATK,Artery - Coronary,1.027,coronary_artery,18
Light,MATK,Artery - Tibial,0.1976,NA,10
Light,MATK,Bladder,0.5776,urinary_bladder,12
Light,MATK,Brain - Amygdala,19.155,amygdala,83
Light,MATK,Brain - Anterior cingulate cortex (BA24),27.03,brain,85
Light,MATK,Brain - Caudate (basal ganglia),16.33,brain,77
Light,MATK,Brain - Cerebellar Hemisphere,2.0725,cerebellar_hemisphere,22
Light,MATK,Brain - Cerebellum,2.335,cerebellum,22
Light,MATK,Brain - Cortex,33.7,prefrontal_cortex,84
Light,MATK,Brain - Frontal Cortex (BA9),37.33,frontal_cortex,85
Light,MATK,Brain - Hippocampus,21.7,hippocampus,85
Light,MATK,Brain - Hypothalamus,9.861,brain,61
Light,MATK,Brain - Nucleus accumbens (basal ganglia),19.44,brain,79
Light,MATK,Brain - Putamen (basal ganglia),14.545,brain,78
Light,MATK,Brain - Spinal cord (cervical c-1),2.28,spinal_cord,26
Light,MATK,Brain - Substantia nigra,5.365,brain,45
Light,MATK,Breast - Mammary Tissue,1.0175,breast,16
Light,MATK,Cervix - Ectocervix,1.07855,ectocervix,17
Light,MATK,Cervix - Endocervix,0.9367,uterine_cervix,14.000000000000002
Light,MATK,Colon - Sigmoid,0.3531,colon,11
Light,MATK,Colon - Transverse,1.108,colon,14.000000000000002
Light,MATK,Esophagus - Gastroesophageal Junction,0.5181,esophagus,14.000000000000002
Light,MATK,Esophagus - Mucosa,1.153,esophagus,18
Light,MATK,Esophagus - Muscularis,0.5485,esophagus,14.000000000000002
Light,MATK,Fallopian Tube,1.573,fallopian_tube,17
Light,MATK,Heart - Atrial Appendage,0.3401,heart,14.000000000000002
Light,MATK,Heart - Left Ventricle,0.1816,heart,15
Light,MATK,Kidney - Cortex,1.175,kidney,18
